Timezone : Asia/Tokyo,Temperature,Humidity,CO2,Noise,Pressure
2017-1-15,0.9,51,222,38,1009.9
2017-1-15,0.9,51,222,40,1010
2017-1-15,0.9,51,223,38,1010
2017-1-15,0.8,51,229,38,1010.1
2017-1-15,0.7,51,218,37,1010.1
2017-1-15,0.7,52,218,37,1010.1
2017-1-15,0.6,52,222,37,1010
2017-1-15,0.5,52,220,39,1010.2
2017-1-15,0.4,52,214,38,1010.1
2017-1-15,0.4,52,221,39,1010.1
2017-1-15,0.3,53,223,37,1010
2017-1-15,0.3,53,225,37,1010.1
2017-1-15,0.2,53,224,37,1010.2
2017-1-15,0.2,53,218,37,1010.2
2017-1-15,0.1,53,221,37,1010.3
2017-1-15,0.1,53,213,40,1010.2
2017-1-15,0,53,217,37,1010.3
2017-1-15,0,53,215,36,1010.3
2017-1-15,0,54,215,36,1010.3
2017-1-15,0,54,221,36,1010.2
2017-1-15,0,54,215,36,1010.2
2017-1-15,0,54,220,36,1010.2
2017-1-15,-0.1,54,220,36,1010.3
2017-1-15,-0.1,54,218,36,1010.4
2017-1-15,-0.2,54,221,36,1010.4
2017-1-15,-0.2,54,213,36,1010.3
2017-1-15,-0.3,54,207,36,1010.3
2017-1-15,-0.4,55,208,36,1010.3
2017-1-15,-0.5,55,202,36,1010.1
2017-1-15,-0.6,55,209,36,1010.1
2017-1-15,-0.7,55,219,36,1010.1
2017-1-15,-0.7,55,216,36,1010.3
2017-1-15,-0.8,56,214,38,1010.3
2017-1-15,-0.8,56,218,37,1010
2017-1-15,-0.8,56,216,36,1010.1
2017-1-15,-0.8,56,223,36,1010.2
2017-1-15,-0.9,56,231,37,1010.2
2017-1-15,-0.9,56,237,37,1010
2017-1-15,-1,56,243,37,1010
2017-1-15,-1,57,241,36,1010
2017-1-15,-1,57,245,37,1010
2017-1-15,-1.1,57,239,38,1009.9
2017-1-15,-1.1,57,245,37,1009.8
2017-1-15,-1.2,57,242,37,1009.8
2017-1-15,-1.2,58,235,37,1009.7
2017-1-15,-1.3,58,239,37,1009.7
2017-1-15,-1.4,58,234,37,1009.7
2017-1-15,-1.4,58,229,37,1009.7
2017-1-15,-1.4,58,228,37,1009.6
2017-1-15,-1.4,58,231,37,1009.6
2017-1-15,-1.5,58,231,37,1009.7
2017-1-15,-1.5,58,223,37,1009.7
2017-1-16,-1.6,58,225,36,1009.6
2017-1-16,-1.6,58,234,36,1009.6
2017-1-16,-1.7,59,244,36,1009.5
2017-1-16,-1.7,59,240,36,1009.5
2017-1-16,-1.8,59,236,36,1009.6
2017-1-16,-1.9,59,240,36,1009.6
2017-1-16,-2,59,237,36,1009.5
2017-1-16,-2,59,239,36,1009.5
2017-1-16,-2.1,59,237,36,1009.5
2017-1-16,-2.2,60,242,36,1009.6
2017-1-16,-2.3,60,236,36,1009.6
2017-1-16,-2.3,60,235,36,1009.6
2017-1-16,-2.4,60,233,36,1009.6
2017-1-16,-2.4,60,238,36,1009.7
2017-1-16,-2.5,60,234,36,1009.5
2017-1-16,-2.5,60,232,36,1009.5
2017-1-16,-2.5,60,231,36,1009.5
2017-1-16,-2.5,60,227,36,1009.4
2017-1-16,-2.5,61,228,36,1009.6
2017-1-16,-2.4,61,221,36,1009.5
2017-1-16,-2.4,61,234,36,1009.6
2017-1-16,-2.4,61,239,36,1009.5
2017-1-16,-2.4,61,238,36,1009.4
2017-1-16,-2.4,61,231,36,1009.4
2017-1-16,-2.5,61,232,36,1009.4
2017-1-16,-2.5,61,230,36,1009.5
2017-1-16,-2.5,61,225,36,1009.5
2017-1-16,-2.5,61,230,36,1009.6
2017-1-16,-2.4,61,223,36,1009.6
2017-1-16,-2.4,61,221,36,1009.6
2017-1-16,-2.4,61,214,36,1009.6
2017-1-16,-2.4,61,222,36,1009.5
2017-1-16,-2.5,61,213,36,1009.5
2017-1-16,-2.5,61,208,36,1009.5
2017-1-16,-2.5,61,208,36,1009.4
2017-1-16,-2.5,60,204,36,1009.4
2017-1-16,-2.6,61,202,36,1009.3
2017-1-16,-2.6,60,203,36,1009.4
2017-1-16,-2.6,60,196,36,1009.3
2017-1-16,-2.6,60,198,36,1009.4
2017-1-16,-2.6,60,194,36,1009.3
2017-1-16,-2.6,60,202,36,1009.3
2017-1-16,-2.6,60,196,36,1009.4
2017-1-16,-2.6,60,196,36,1009
2017-1-16,-2.6,60,190,36,1009.3
2017-1-16,-2.5,60,195,36,1009.2
2017-1-16,-2.5,60,194,36,1009.2
2017-1-16,-2.5,60,196,36,1009.2
2017-1-16,-2.5,60,191,36,1009.1
2017-1-16,-2.5,60,190,36,1009.2
2017-1-16,-2.5,59,186,36,1009.2
2017-1-16,-2.5,59,180,36,1009.2
2017-1-16,-2.6,59,181,36,1009.2
2017-1-16,-2.6,59,179,36,1009.1
2017-1-16,-2.6,59,182,36,1009.1
2017-1-16,-2.5,59,176,36,1009.1
2017-1-16,-2.5,59,177,37,1009.1
2017-1-16,-2.5,59,178,36,1009.1
2017-1-16,-2.4,58,174,36,1009.1
2017-1-16,-2.4,58,172,36,1009.1
2017-1-16,-2.4,58,171,36,1009.1
2017-1-16,-2.4,58,179,37,1009.1
2017-1-16,-2.4,58,176,36,1009.1
2017-1-16,-2.4,58,176,37,1009
2017-1-16,-2.4,58,179,36,1009.2
2017-1-16,-2.3,58,173,36,1009.2
2017-1-16,-2.4,58,192,36,1009.1
2017-1-16,-2.4,58,196,36,1009.3
2017-1-16,-2.5,58,195,36,1009.3
2017-1-16,-2.5,58,192,36,1009.3
2017-1-16,-2.6,58,199,36,1009.2
2017-1-16,-2.7,59,205,37,1009.1
2017-1-16,-2.7,59,205,36,1009.5
2017-1-16,-2.8,59,204,37,1009.2
2017-1-16,-2.8,59,214,37,1009.5
2017-1-16,-2.8,59,210,36,1009.5
2017-1-16,-2.9,59,215,37,1009.5
2017-1-16,-2.9,59,221,36,1009.4
2017-1-16,-3,59,213,36,1009.5
2017-1-16,-3,59,215,38,1009.6
2017-1-16,-3,60,208,38,1009.6
2017-1-16,-3,60,215,38,1009.6
2017-1-16,-3.1,60,218,36,1009.6
2017-1-16,-3.1,60,220,36,1009.7
2017-1-16,-3.2,60,225,37,1009.8
2017-1-16,-3.2,60,235,36,1009.8
2017-1-16,-3.2,60,236,36,1010
2017-1-16,-3.2,60,244,37,1010
2017-1-16,-3.2,60,240,36,1010.1
2017-1-16,-3.2,61,244,38,1010.3
2017-1-16,-3.1,61,249,39,1010.3
2017-1-16,-3,61,249,37,1010.3
2017-1-16,-2.9,61,248,37,1010.3
2017-1-16,-2.8,61,238,38,1010.4
2017-1-16,-2.7,61,244,38,1010.5
2017-1-16,-2.6,60,234,37,1010.6
2017-1-16,-2.4,60,232,37,1010.7
2017-1-16,-2.2,60,229,40,1010.7
2017-1-16,-2.1,60,220,40,1010.7
2017-1-16,-1.9,60,228,39,1010.8
2017-1-16,-1.7,60,221,39,1010.8
2017-1-16,-1.5,59,226,41,1010.8
2017-1-16,-1.3,59,221,43,1010.8
2017-1-16,-1.1,59,224,42,1010.8
2017-1-16,-0.9,59,231,42,1010.8
2017-1-16,-0.7,58,238,41,1010.8
2017-1-16,-0.5,58,234,42,1010.8
2017-1-16,-0.3,58,240,43,1010.8
2017-1-16,0,58,244,43,1010.9
2017-1-16,0.1,58,247,41,1010.8
2017-1-16,0.3,57,251,43,1010.7
2017-1-16,0.6,57,245,41,1010.7
2017-1-16,0.8,57,246,42,1010.6
2017-1-16,1.1,57,251,43,1010.6
2017-1-16,1.3,56,251,43,1010.6
2017-1-16,1.6,56,247,42,1010.7
2017-1-16,1.9,56,253,41,1010.7
2017-1-16,2.1,56,255,44,1010.6
2017-1-16,2.4,56,257,43,1010.5
2017-1-16,2.6,55,269,44,1010.4
2017-1-16,2.8,55,261,43,1010.4
2017-1-16,3.1,55,269,43,1010.3
2017-1-16,3.4,54,275,43,1010.2
2017-1-16,3.6,54,275,43,1010.2
2017-1-16,3.9,54,285,40,1010.1
2017-1-16,4.2,53,294,40,1010
2017-1-16,4.5,53,290,38,1009.8
2017-1-16,4.8,53,305,47,1009.7
2017-1-16,5.1,52,299,43,1009.5
2017-1-16,5.3,52,301,44,1009.3
2017-1-16,5.6,52,299,45,1009.3
2017-1-16,5.9,52,311,48,1009.2
2017-1-16,6.3,51,312,52,1009.1
2017-1-16,6.5,49,325,50,1008.9
2017-1-16,6.5,49,320,50,1008.9
2017-1-16,6.6,48,324,49,1008.8
2017-1-16,6.6,48,317,49,1008.8
2017-1-16,6.6,47,331,49,1008.7
2017-1-16,6.7,47,325,47,1008.5
2017-1-16,6.8,47,320,46,1008.5
2017-1-16,6.8,47,325,47,1008.3
2017-1-16,7,47,322,44,1008.3
2017-1-16,7.2,46,337,46,1008.2
2017-1-16,7.3,46,335,45,1008.1
2017-1-16,7.5,47,346,44,1008.1
2017-1-16,7.7,45,341,41,1007.9
2017-1-16,7.8,46,342,38,1007.6
2017-1-16,8.1,45,348,42,1007.8
2017-1-16,8.2,44,350,45,1007.7
2017-1-16,8.3,44,358,42,1007.7
2017-1-16,8.5,43,352,45,1007.7
2017-1-16,8.5,41,356,41,1007.6
2017-1-16,8.1,41,352,38,1007.5
2017-1-16,7.9,41,346,40,1007.6
2017-1-16,7.8,40,345,39,1007.5
2017-1-16,7.8,41,350,42,1007.3
2017-1-16,7.9,41,332,46,1007.2
2017-1-16,8.1,40,347,48,1007.2
2017-1-16,8.2,39,347,49,1007.2
2017-1-16,8.4,40,357,54,1007.1
2017-1-16,8.5,39,357,53,1007.1
2017-1-16,8.6,39,364,54,1007
2017-1-16,8.7,39,350,54,1006.8
2017-1-16,8.8,39,359,47,1006.8
2017-1-16,8.8,39,361,47,1006.8
2017-1-16,8.9,38,353,48,1006.7
2017-1-16,8.9,38,356,48,1006.6
2017-1-16,8.9,37,356,46,1006.7
2017-1-16,8.8,37,364,47,1006.7
2017-1-16,8.8,37,361,48,1006.8
2017-1-16,8.8,37,356,47,1007.1
2017-1-16,8.9,36,363,49,1007
2017-1-16,8.9,36,360,49,1006.9
2017-1-16,8.9,36,363,47,1007
2017-1-16,9,36,354,47,1007.2
2017-1-16,9,36,363,47,1007.2
2017-1-16,9.2,36,375,47,1007.2
2017-1-16,9.3,36,367,46,1007.2
2017-1-16,9.4,35,367,42,1007.2
2017-1-16,9.4,34,369,49,1007.3
2017-1-16,9.3,35,368,48,1007.4
2017-1-16,9.3,35,373,48,1007.5
2017-1-16,9.2,34,368,47,1007.5
2017-1-16,9.2,34,375,49,1007.6
2017-1-16,9.1,34,373,49,1007.6
2017-1-16,9,34,371,48,1007.7
2017-1-16,8.9,34,358,48,1007.8
2017-1-16,8.8,34,358,47,1007.8
2017-1-16,8.6,34,352,49,1007.7
2017-1-16,8.5,34,358,46,1007.8
2017-1-16,8.4,35,351,46,1007.9
2017-1-16,8.3,35,354,44,1008
2017-1-16,8.2,35,351,52,1007.9
2017-1-16,8.1,35,350,54,1008.1
2017-1-16,8,35,352,54,1008.1
2017-1-16,7.9,35,346,45,1008.3
2017-1-16,7.7,36,348,48,1008.3
2017-1-16,7.6,36,338,51,1008.2
2017-1-16,7.5,36,346,50,1008.2
2017-1-16,7.4,36,342,44,1008.3
2017-1-16,7.2,37,341,37,1008.3
2017-1-16,7.2,37,337,37,1008.3
2017-1-16,7,37,343,39,1008.5
2017-1-16,6.9,37,331,38,1008.6
2017-1-16,6.8,37,334,40,1008.6
2017-1-16,6.6,37,328,39,1008.7
2017-1-16,6.5,38,319,37,1008.9
2017-1-16,6.4,38,314,37,1009
2017-1-16,6.2,38,319,37,1009
2017-1-16,6.1,38,320,37,1009
2017-1-16,6,38,315,38,1009.1
2017-1-16,5.9,39,313,37,1009.2
2017-1-16,5.8,39,321,38,1009.3
2017-1-16,5.7,39,303,36,1009.4
2017-1-16,5.6,39,308,36,1009.4
2017-1-16,5.5,39,314,36,1009.5
2017-1-16,5.4,39,314,37,1009.5
2017-1-16,5.3,40,316,37,1009.7
2017-1-16,5.3,40,310,39,1009.7
2017-1-16,5.2,40,305,38,1009.8
2017-1-16,5.1,41,306,38,1010
2017-1-16,5,41,300,38,1010.2
2017-1-16,4.9,41,303,37,1010.2
2017-1-16,4.8,42,301,37,1010.2
2017-1-16,4.7,42,298,38,1010.3
2017-1-16,4.6,42,300,38,1010.5
2017-1-16,4.6,43,297,38,1010.6
2017-1-16,4.5,43,306,38,1010.8
2017-1-16,4.5,43,305,38,1011
2017-1-16,4.4,43,294,38,1011.1
2017-1-16,4.3,44,305,39,1011.1
2017-1-16,4.2,44,297,41,1011.3
2017-1-16,4.2,44,294,39,1011.4
2017-1-16,4.1,45,290,39,1011.5
2017-1-16,4.1,45,292,39,1011.6
2017-1-16,4,45,287,40,1011.6
2017-1-16,4,45,289,40,1011.7
2017-1-16,3.9,45,296,40,1011.7
2017-1-16,3.9,46,296,38,1011.7
2017-1-16,3.9,46,285,39,1011.8
2017-1-16,3.9,46,293,39,1011.9
2017-1-16,3.9,46,294,39,1011.9
2017-1-16,3.9,46,286,40,1012
2017-1-16,3.9,46,286,38,1012
2017-1-16,4,46,290,39,1012
2017-1-16,4,46,296,39,1012
2017-1-16,4,46,293,38,1012.3
2017-1-16,3.9,47,291,37,1012.4
2017-1-16,3.9,47,286,38,1012.5
2017-1-16,3.9,47,284,38,1012.6
2017-1-16,3.8,48,288,37,1012.5
2017-1-16,3.8,48,285,37,1012.6
2017-1-16,3.8,48,280,37,1012.7
2017-1-16,3.8,49,283,36,1012.7
2017-1-16,3.8,49,285,37,1012.7
2017-1-16,3.7,49,283,37,1012.7
2017-1-16,3.7,50,285,37,1012.8
2017-1-16,3.7,50,282,36,1012.9
2017-1-16,3.6,50,285,37,1012.9
2017-1-16,3.5,50,285,36,1013
2017-1-16,3.5,50,284,36,1013.1
2017-1-16,3.4,50,287,36,1013.1
2017-1-16,3.2,50,284,36,1013.2
2017-1-16,3.1,51,278,36,1013.3
2017-1-16,3,51,283,36,1013.2
2017-1-16,2.9,51,270,36,1013.2
2017-1-16,2.9,51,280,36,1013.2
2017-1-16,2.7,52,274,36,1013.2
2017-1-16,2.7,52,277,36,1013.2
2017-1-16,2.6,52,283,36,1013.1
2017-1-16,2.5,52,276,36,1013.2
2017-1-16,2.5,52,285,36,1013.2
2017-1-16,2.4,52,278,37,1013.2
2017-1-16,2.3,52,282,36,1013.2
2017-1-16,2.2,53,273,37,1013.3
2017-1-16,2.2,53,276,36,1013.3
2017-1-16,2.1,53,272,36,1013.3
2017-1-16,2.1,53,279,39,1013.4
2017-1-16,2.1,53,273,37,1013.3
2017-1-16,2.2,53,285,36,1013.3
2017-1-16,2.2,53,269,36,1013.3
2017-1-16,2.3,53,269,36,1013.4
2017-1-16,2.4,53,265,36,1013.4
2017-1-16,2.4,53,261,37,1013.3
2017-1-16,2.4,53,268,36,1013.3
2017-1-16,2.4,53,261,36,1013.3
2017-1-16,2.4,53,258,36,1013.4
2017-1-16,2.4,53,258,36,1013.4
2017-1-17,2.3,53,261,36,1013.4
2017-1-17,2.2,53,263,36,1013.5
2017-1-17,2.1,53,270,36,1013.5
2017-1-17,2,53,268,36,1013.6
2017-1-17,1.9,53,262,36,1013.6
2017-1-17,1.8,53,269,36,1013.6
2017-1-17,1.7,53,273,36,1013.5
2017-1-17,1.6,54,264,36,1013.7
2017-1-17,1.5,54,260,36,1013.7
2017-1-17,1.4,54,265,36,1013.7
2017-1-17,1.4,54,260,36,1013.8
2017-1-17,1.3,54,260,36,1013.9
2017-1-17,1.3,55,257,36,1013.9
2017-1-17,1.3,55,261,36,1014.1
2017-1-17,1.2,55,262,36,1014.2
2017-1-17,1.2,55,256,36,1014.4
2017-1-17,1.1,55,251,37,1014.4
2017-1-17,1.1,55,258,39,1014.5
2017-1-17,1,55,253,36,1014.6
2017-1-17,1,55,256,36,1014.9
2017-1-17,0.9,55,254,36,1015.2
2017-1-17,0.9,56,246,36,1015.3
2017-1-17,0.9,56,249,36,1015.5
2017-1-17,1,57,246,36,1015.6
2017-1-17,1,57,244,36,1015.7
2017-1-17,1.1,58,245,36,1015.8
2017-1-17,1.1,58,242,36,1015.9
2017-1-17,1.2,58,241,36,1015.9
2017-1-17,1.2,59,239,36,1016
2017-1-17,1.3,59,234,36,1016
2017-1-17,1.3,60,238,36,1016
2017-1-17,1.3,60,233,37,1016.2
2017-1-17,1.3,60,235,36,1016.2
2017-1-17,1.4,61,236,36,1016.3
2017-1-17,1.4,61,233,36,1016.3
2017-1-17,1.4,62,238,37,1016.4
2017-1-17,1.4,62,230,37,1016.5
2017-1-17,1.4,62,238,37,1016.4
2017-1-17,1.4,62,233,37,1016.3
2017-1-17,1.4,62,233,37,1016.3
2017-1-17,1.4,62,229,36,1016.3
2017-1-17,1.4,62,233,37,1016.4
2017-1-17,1.3,61,232,36,1016.4
2017-1-17,1.3,62,228,36,1016.5
2017-1-17,1.2,62,236,36,1016.6
2017-1-17,1.2,61,234,36,1016.6
2017-1-17,1.1,61,232,37,1016.8
2017-1-17,1.1,62,236,37,1016.9
2017-1-17,0.9,62,228,37,1017
2017-1-17,0.9,62,228,37,1017
2017-1-17,0.8,62,233,37,1017
2017-1-17,0.7,62,231,37,1017
2017-1-17,0.6,62,231,37,1016.9
2017-1-17,0.5,62,226,37,1016.9
2017-1-17,0.4,63,225,37,1017
2017-1-17,0.3,63,224,38,1017.3
2017-1-17,0.2,63,226,37,1017.4
2017-1-17,0.2,63,222,37,1017.5
2017-1-17,0.1,63,226,37,1017.6
2017-1-17,0.1,63,225,37,1017.7
2017-1-17,0,63,226,36,1017.8
2017-1-17,0,63,233,37,1018.1
2017-1-17,0,63,230,37,1018
2017-1-17,0,63,232,36,1018.1
2017-1-17,-0.1,63,237,37,1018.1
2017-1-17,-0.1,63,230,37,1018.1
2017-1-17,-0.2,63,233,37,1018.2
2017-1-17,-0.2,63,231,37,1018.4
2017-1-17,-0.3,63,229,37,1018.4
2017-1-17,-0.3,64,228,37,1018.4
2017-1-17,-0.4,64,228,37,1018.6
2017-1-17,-0.4,63,233,37,1018.7
2017-1-17,-0.4,63,227,36,1018.7
2017-1-17,-0.4,64,229,36,1018.9
2017-1-17,-0.5,64,225,37,1019
2017-1-17,-0.5,64,225,37,1019
2017-1-17,-0.5,64,230,37,1019.2
2017-1-17,-0.5,64,248,37,1019.3
2017-1-17,-0.6,64,252,37,1019.5
2017-1-17,-0.6,65,258,37,1019.7
2017-1-17,-0.6,65,243,37,1019.8
2017-1-17,-0.6,65,242,37,1019.9
2017-1-17,-0.6,65,243,37,1019.9
2017-1-17,-0.6,65,241,37,1019.9
2017-1-17,-0.6,65,246,37,1019.9
2017-1-17,-0.6,65,244,37,1020
2017-1-17,-0.6,66,242,37,1020.2
2017-1-17,-0.5,66,249,36,1020.2
2017-1-17,-0.5,66,249,37,1020.2
2017-1-17,-0.4,65,259,37,1020.3
2017-1-17,-0.4,66,262,39,1020.3
2017-1-17,-0.3,66,270,38,1020.4
2017-1-17,-0.2,66,279,37,1020.5
2017-1-17,-0.1,66,280,37,1020.5
2017-1-17,0,66,285,37,1020.5
2017-1-17,0.1,66,284,37,1020.4
2017-1-17,0.2,66,287,40,1020.4
2017-1-17,0.4,66,284,39,1020.4
2017-1-17,0.5,66,272,41,1020.7
2017-1-17,0.7,66,275,40,1020.9
2017-1-17,0.9,66,274,42,1021.1
2017-1-17,1.2,66,272,42,1021.2
2017-1-17,1.3,66,268,44,1021.4
2017-1-17,1.6,66,271,44,1021.5
2017-1-17,1.8,66,274,43,1021.7
2017-1-17,2.1,66,275,44,1021.9
2017-1-17,2.3,66,281,45,1022
2017-1-17,2.5,65,280,45,1022.1
2017-1-17,2.7,65,274,45,1022.1
2017-1-17,3,65,273,45,1022
2017-1-17,3.2,65,283,45,1022.1
2017-1-17,3.5,65,291,46,1022.1
2017-1-17,3.7,64,287,47,1022.1
2017-1-17,3.9,64,291,47,1022.2
2017-1-17,4.2,64,297,45,1022.2
2017-1-17,4.4,63,306,46,1022.2
2017-1-17,4.7,63,303,45,1022.2
2017-1-17,4.9,63,312,43,1022.1
2017-1-17,5.2,62,305,44,1022.1
2017-1-17,5.4,62,316,44,1022.1
2017-1-17,5.7,61,317,43,1022
2017-1-17,6,61,326,44,1021.9
2017-1-17,6.2,61,330,43,1021.8
2017-1-17,6.5,61,333,46,1021.7
2017-1-17,6.9,61,344,41,1021.5
2017-1-17,7.2,61,347,43,1021.5
2017-1-17,7.6,60,360,43,1021.3
2017-1-17,8,60,365,43,1021.3
2017-1-17,8.3,60,371,47,1021.3
2017-1-17,8.7,59,385,44,1021
2017-1-17,9,58,393,45,1020.9
2017-1-17,9.2,58,392,43,1020.8
2017-1-17,9.4,58,400,43,1020.8
2017-1-17,9.7,57,404,44,1020.7
2017-1-17,10,57,405,45,1020.6
2017-1-17,10.3,57,412,44,1020.7
2017-1-17,10.6,56,418,43,1020.6
2017-1-17,10.9,56,440,47,1020.5
2017-1-17,10.9,56,437,46,1020.5
2017-1-17,11.2,55,439,46,1020.4
2017-1-17,11.3,55,441,46,1020.4
2017-1-17,11.5,55,440,46,1020.4
2017-1-17,11.6,54,448,44,1020.3
2017-1-17,11.8,53,452,46,1020.3
2017-1-17,11.8,51,448,51,1020.3
2017-1-17,11.7,51,440,48,1020.2
2017-1-17,11.9,52,447,43,1020.1
2017-1-17,12,51,445,43,1020.1
2017-1-17,12,49,445,44,1020.1
2017-1-17,11.9,50,441,43,1020
2017-1-17,12,49,447,45,1019.9
2017-1-17,12.2,50,445,44,1019.8
2017-1-17,12.4,49,445,44,1019.8
2017-1-17,12.7,48,463,44,1019.7
2017-1-17,12.9,48,471,45,1019.7
2017-1-17,13.2,48,477,45,1019.7
2017-1-17,13.3,48,475,52,1019.7
2017-1-17,13.3,47,476,53,1019.7
2017-1-17,13.5,47,475,54,1019.7
2017-1-17,13.8,46,484,53,1019.7
2017-1-17,14,46,492,50,1019.7
2017-1-17,14.1,45,493,52,1019.7
2017-1-17,14.2,44,502,51,1019.9
2017-1-17,14.1,43,496,50,1019.8
2017-1-17,13.9,44,491,42,1019.8
2017-1-17,13.7,44,482,44,1019.7
2017-1-17,13.7,44,482,45,1019.7
2017-1-17,13.9,44,482,44,1019.8
2017-1-17,14.1,44,498,42,1020
2017-1-17,14.2,43,499,42,1020
2017-1-17,14.2,43,498,42,1020
2017-1-17,14.1,43,502,42,1020.1
2017-1-17,14,43,490,43,1020.1
2017-1-17,14,43,495,42,1020.2
2017-1-17,14.3,43,495,43,1020.3
2017-1-17,14.5,43,508,39,1020.3
2017-1-17,14.5,43,500,39,1020.3
2017-1-17,14.6,42,502,38,1020.4
2017-1-17,14.6,42,506,44,1020.5
2017-1-17,14.6,42,499,41,1020.5
2017-1-17,14.7,42,515,54,1020.6
2017-1-17,14.8,41,509,51,1020.7
2017-1-17,14.8,41,509,51,1020.8
2017-1-17,14.5,41,507,44,1020.7
2017-1-17,14.3,41,502,50,1020.8
2017-1-17,14.2,41,507,51,1020.8
2017-1-17,14.1,41,506,52,1020.9
2017-1-17,13.8,40,491,46,1020.8
2017-1-17,13.6,40,480,51,1020.9
2017-1-17,13.3,41,479,50,1020.8
2017-1-17,13,41,477,54,1020.9
2017-1-17,12.7,41,455,52,1021
2017-1-17,12.5,41,459,53,1021
2017-1-17,12.2,42,450,48,1021.2
2017-1-17,11.9,42,444,42,1021.2
2017-1-17,11.7,42,439,46,1021.2
2017-1-17,11.4,42,445,50,1021.2
2017-1-17,11.2,43,426,52,1021.3
2017-1-17,10.9,43,428,51,1021.4
2017-1-17,10.7,43,427,49,1021.5
2017-1-17,10.4,43,411,49,1021.5
2017-1-17,10.2,44,411,49,1021.6
2017-1-17,9.9,44,401,46,1021.7
2017-1-17,9.7,44,402,38,1021.9
2017-1-17,9.5,44,395,37,1022
2017-1-17,9.3,45,399,37,1022.1
2017-1-17,9.2,45,397,37,1022.2
2017-1-17,9,45,389,37,1022.4
2017-1-17,8.8,46,397,38,1022.4
2017-1-17,8.7,46,390,39,1022.5
2017-1-17,8.5,46,390,42,1022.6
2017-1-17,8.4,46,375,38,1022.7
2017-1-17,8.3,47,380,37,1022.8
2017-1-17,8.1,47,369,38,1022.9
2017-1-17,8,47,372,43,1022.9
2017-1-17,7.9,47,381,37,1023
2017-1-17,7.8,47,374,39,1023.2
2017-1-17,7.7,47,363,37,1023.4
2017-1-17,7.5,47,360,38,1023.4
2017-1-17,7.4,48,364,41,1023.5
2017-1-17,7.3,48,355,39,1023.6
2017-1-17,7.2,48,361,37,1023.7
2017-1-17,7.2,48,355,39,1023.8
2017-1-17,7.1,49,358,37,1023.9
2017-1-17,7,49,370,38,1024
2017-1-17,6.9,49,360,38,1024.1
2017-1-17,6.9,49,365,38,1024.2
2017-1-17,6.8,49,362,38,1024.2
2017-1-17,6.8,49,354,38,1024.3
2017-1-17,6.7,50,349,38,1024.3
2017-1-17,6.6,50,362,39,1024.3
2017-1-17,6.5,50,356,38,1024.4
2017-1-17,6.4,50,350,38,1024.5
2017-1-17,6.3,50,353,38,1024.5
2017-1-17,6.3,50,357,38,1024.6
2017-1-17,6.2,51,352,41,1024.7
2017-1-17,6.1,51,358,39,1024.8
2017-1-17,6,51,352,37,1024.9
2017-1-17,5.9,51,355,39,1025
2017-1-17,5.8,51,343,40,1025.1
2017-1-17,5.8,51,343,41,1025.1
2017-1-17,5.7,52,342,36,1025.1
2017-1-17,5.6,52,343,37,1025.2
2017-1-17,5.5,52,350,40,1025.2
2017-1-17,5.4,52,345,41,1025.2
2017-1-17,5.3,52,336,37,1025.2
2017-1-17,5.3,52,346,36,1025.3
2017-1-17,5.1,52,347,36,1025.3
2017-1-17,5.1,53,354,36,1025.3
2017-1-17,5,53,360,36,1025.3
2017-1-17,4.9,53,365,37,1025.3
2017-1-17,4.9,53,364,37,1025.3
2017-1-17,4.9,53,367,36,1025.3
2017-1-17,4.8,54,354,36,1025.2
2017-1-17,4.8,54,372,36,1025.2
2017-1-17,4.8,54,365,36,1025.2
2017-1-17,4.8,54,364,36,1025.2
2017-1-17,4.7,54,360,36,1025.3
2017-1-17,4.7,54,360,36,1025.4
2017-1-17,4.6,54,368,36,1025.4
2017-1-17,4.5,54,365,36,1025.5
2017-1-17,4.4,55,370,36,1025.5
2017-1-17,4.4,55,368,36,1025.6
2017-1-17,4.3,55,363,36,1025.6
2017-1-17,4.3,56,360,36,1025.7
2017-1-17,4.2,56,361,36,1025.7
2017-1-17,4.2,56,359,36,1025.7
2017-1-17,4.1,56,354,36,1025.7
2017-1-17,4.1,56,361,36,1025.9
2017-1-17,4.1,57,353,36,1025.9
2017-1-17,4.2,57,361,36,1025.9
2017-1-17,4.2,57,356,36,1025.8
2017-1-17,4.2,57,356,36,1025.9
2017-1-17,4.3,57,351,36,1026
2017-1-17,4.3,57,358,36,1026
2017-1-17,4.3,57,342,36,1026.1
2017-1-17,4.3,57,339,36,1026
2017-1-17,4.3,57,350,36,1026
2017-1-17,4.3,57,346,36,1025.9
2017-1-17,4.2,57,349,36,1026
2017-1-17,4.2,57,353,36,1026
2017-1-17,4.1,57,360,36,1026
2017-1-17,4,57,350,36,1026.1
2017-1-17,3.9,58,339,36,1026.1
2017-1-17,3.9,58,344,36,1026.2
2017-1-17,3.8,58,339,36,1026.3
2017-1-17,3.8,58,348,36,1026.2
2017-1-17,3.7,58,345,36,1026.2
2017-1-18,3.7,58,343,37,1026.1
2017-1-18,3.7,59,351,37,1026.1
2017-1-18,3.6,59,346,36,1026.1
2017-1-18,3.6,59,336,36,1026.1
2017-1-18,3.5,59,340,36,1026.1
2017-1-18,3.4,59,344,36,1026.2
2017-1-18,3.3,59,342,36,1026.2
2017-1-18,3.2,59,343,36,1026.4
2017-1-18,3.2,59,329,36,1026.4
